no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,tsv,thermal comfort,thermal preference,season,date,time,room,ta,hr
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,3.0,1,2021/1/18,09:00:00,5,22.5,14.9
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,3.0,1,2021/1/18,09:30:00,5,22.9,16.7
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,10:00:00,5,23.1,17.1
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,2.0,0,1.0,1,2021/1/18,10:30:00,5,23.3,17.3
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,11:00:00,5,24.4,16.3
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,11:30:00,5,24.8,16.8
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,12:00:00,5,25.1,17.0
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,2.0,0,1.0,1,2021/1/18,14:30:00,5,25.8,14.4
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,2.0,0,1.0,1,2021/1/18,15:00:00,5,25.4,16.3
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,1.0,1,2021/1/18,15:30:00,5,25.3,17.4
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,16:00:00,5,25.2,18.1
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,16:30:00,5,25.1,18.0
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,17:00:00,5,25.1,18.4
1,1,23,173.0,71.4,23.86,-0.06,0,-1,1,1.0,1,2.0,1,2021/1/18,17:30:00,5,25.0,18.9
